month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
* year-over-year figures may be impacted, please contact economics@realtor.com for more details.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202010,49006,"kalamazoo, mi",*,280150,0.0876,,21,0,,45,0.0345,0.1688,12,-0.4,-0.25,0,,,4,-0.5,-0.6667,43,-0.1731,,143.7125749,0.1751,0.2358,1805,-0.0655,0.0618,283937,0.0379,0.347,64,-0.1233,1.1333,2.0476,-0.4286,2.0476
202010,49004,"kalamazoo, mi",*,149950,0.003,-0.1048,16,0.2308,,42,-0.0667,-0.16,16,0.3333,0.3333,0,,,4,,-0.6667,41,0.025,,102.4811219,0.1075,0.0444,1624,-0.0917,0.0457,188707,0.1208,-0.0687,57,0.0755,0.7813,2.5625,-0.5144,2.5625
202010,49002,"portage, mi",*,289950,-0.1147,0.1371,22,0.1,,36,-0.2258,-0.2653,20,0.6667,-0.1667,0,,,4,0,-0.8,40,-0.2593,39,139.9227447,0.0265,0.097,1718,-0.2405,-0.1587,346607,-0.0134,0.1571,62,-0.1622,0.1698,1.8182,-0.8818,1.799
202010,49001,"kalamazoo, mi",*,80050,-0.0031,-0.1101,23,-0.1154,,38,0,0.3103,20,0.25,-0.1667,0,,,4,0,-0.875,59,0.0536,,68.94171779,0.0112,-0.0192,1298,0.022,0,97223,0.076,-0.0961,82,0,0.7826,2.5652,0.4114,2.5652
202010,48917,"lansing, mi",*,189950,0.0948,0.1206,40,0,,35,0.0448,-0.1566,32,-0.2,0.1429,0,,,20,0.25,-0.4444,77,0.0694,0.4,106.095679,0.0179,0.1155,1762,0.0482,-0.0279,214454,-0.0185,0.143,117,0.0446,-0.1136,1.925,0.125,1.2107
202010,48915,"lansing, mi",,84550,-0.0332,0.0248,32,0.1429,-0.4182,57,0.14,0.0556,16,0,-0.2,0,,,8,-0.3333,-0.6667,32,-0.0857,0.1852,75.69444444,0.0339,0.2406,1232,-0.0645,-0.0751,101366,-0.0168,0.1409,64,0.0159,-0.2195,1,-0.25,0.5091
202010,48912,"lansing, mi",*,80050,-0.0244,-0.1056,33,-0.0294,,46,-0.0213,-0.0108,28,0.75,0.1667,0,,,16,0,0.3333,41,0.0513,0.64,76.92307692,-0.0243,0.0241,1200,0,-0.0192,96866,0.0103,0.0187,74,0.0137,-0.1685,1.2424,0.0954,0.8518
202010,48911,"lansing, mi",*,124950,0,0.1107,46,0.2105,,31,-0.1507,-0.4259,52,0.625,0.1818,0,,,12,0,-0.6667,78,-0.1236,0.625,86.97361033,-0.0058,0.0703,1495,-0.0033,0.0709,178713,-0.0388,0.2065,124,-0.0236,-0.1622,1.6957,-0.6465,1.2157
202010,48910,"lansing, mi",*,89950,-0.0061,,68,0.1333,,39,-0.1136,,60,0.25,0.0714,0,,,36,0.5,-0.55,110,-0.127,0.6418,86.53846154,0.0346,0.2226,1102,0.0421,-0.0191,96042,0.0207,0.1891,178,-0.043,-0.2552,1.6176,-0.4824,1.2281
202010,48906,"lansing, mi",*,85050,0.0625,,42,0.1053,,57,0.1515,,24,-0.25,-0.4545,0,,,12,0,-0.5714,58,0.0545,0.2083,80.33826638,0.0819,0.0861,1241,-0.0955,-0.0512,147143,-0.0078,0.0881,100,0.0753,-0.3103,1.381,-0.0664,0.8861
202010,48895,"williamston, mi",*,284950,-0.0176,,23,-0.0417,,50,0.4493,,12,0,-0.5,0,,,8,-0.3333,-0.6667,27,-0.2059,0.5882,120.9605361,-0.0791,0.0358,2050,-0.0303,-0.0873,302578,-0.0131,-0.0637,50,-0.1379,-0.2537,1.1739,-0.2428,0.8339
202010,48893,"weidman, mi",,260050,-0.0885,0.4095,27,0.1739,-0.2895,73,-0.1257,-0.3787,8,1,0,0,,,4,0,0,9,-0.1818,1.25,128.8696904,-0.0724,0.3645,1758,-0.0757,-0.0233,298533,-0.081,0.3409,36,0.0588,-0.1429,0.3333,-0.1449,0.2281
202010,48883,"shepherd, mi",*,194950,-0.0252,0.1705,14,-0.2632,,58,-0.3556,-0.1655,8,0,1,0,,,4,-0.5,0,14,0.75,1.8,106.5753425,0.1631,0.0263,2160,-0.1,0.3167,227951,-0.0022,0.1967,28,0.037,0.037,1,0.5789,0.7727
202010,48879,"saint johns, mi",,249950,-0.1526,0.4324,30,-0.1429,-0.0909,60,0.0435,-0.1549,12,-0.25,0,0,,,8,1,1,38,-0.1163,0.7273,121.7955508,-0.0204,0.2116,1749,-0.1771,0.0803,260076,-0.1035,0.2792,68,-0.1282,0.2364,1.2667,0.0381,0.6
202010,48867,"owosso, mi",,124950,-0.1075,0.0436,49,0.3243,-0.4096,37,-0.1685,-0.3084,36,0.2857,0.125,0,,,16,1,-0.6,63,-0.2125,0.2857,89.47693257,0,0.0479,1400,-0.1884,-0.0274,177450,-0.0788,0.0484,112,-0.0427,-0.1515,1.2857,-0.8764,0.6954
202010,48864,"okemos, mi",,399900,-0.0001,0.1329,81,-0.0471,-0.2636,49,0.0652,-0.1765,36,0.125,0.125,0,,,32,0.6,0.1429,47,0.2703,0.5667,126.7482517,0.0033,0.085,3017,0.0008,0.1232,412227,-0.0112,0.0839,128,0.0492,-0.0857,0.5802,0.145,0.3075
202010,48858,"mount pleasant, mi",*,199050,0.0479,,100,0.0638,-0.4152,60,-0.1667,-0.3258,44,0.8333,0.8333,0,,,24,-0.3333,-0.3333,54,-0.0526,2.1765,97.91666667,0.0042,0.0773,2000,0.0272,0.0995,231072,0.0304,0.1967,154,0.0199,-0.1809,0.54,-0.0664,0.4406
202010,48855,"howell, mi",,325050,-0.0073,0.0518,33,-0.1081,-0.5417,56,0.1089,0.5342,20,-0.2857,-0.4444,0,-1,-1,4,-0.5,-0.8333,7,0.1667,0,158.8628763,-0.0147,0.0865,2075,0.0318,0.0512,480268,0.2971,0.3622,40,-0.0698,-0.4937,0.2121,0.05,0.1149
202010,48854,"mason, mi",*,265050,0.1279,0.1402,29,-0.2368,,45,0.4286,-0.2241,16,-0.5,-0.2,0,,,8,1,-0.6,53,0.359,0.963,125.3687316,0.0618,0.1309,2169,-0.0069,0.0326,484088,0.3052,0.6303,82,0.0649,-0.0353,1.8276,0.8013,1.3621
202010,48846,"ionia, mi",*,149050,-0.0381,,19,0,,33,-0.3125,,8,-0.6,-0.5,0,,,4,,-0.75,40,-0.0244,39,89.13690476,0.021,-0.0244,1914,-0.124,0.0037,175013,-0.0756,0.0034,59,-0.0167,0,2.1053,-0.0526,2.088
202010,48843,"howell, mi",*,324950,-0.0441,,87,-0.2162,,58,0.3647,,52,-0.3158,-0.5,4,0,,24,-0.1429,-0.7143,18,-0.2174,1.5714,184.9860335,0.0221,0.1736,1742,-0.0525,-0.1423,370928,-0.0454,0.0155,105,-0.2164,-0.5161,0.2069,-0.0003,0.1736
202010,48842,"holt, mi",*,228850,0.0309,0.2048,28,-0.1765,,52,0.0505,0.4247,12,-0.5714,-0.6667,0,,,8,0,-0.75,56,-0.125,0.5556,119.902731,0.1243,0.1414,1850,-0.0344,0.0706,233661,0.0447,0.2513,84,-0.1429,-0.1923,2,0.1176,1.4706
202010,48840,"haslett, mi",*,310050,-0.0603,,16,-0.3333,,48,-0.1724,-0.2381,16,0.3333,0.3333,0,,,4,0,-0.75,35,0.1667,0.6667,117.797619,-0.1092,0.0489,2313,-0.0026,0.4492,329578,-0.0656,0.2723,51,-0.0556,-0.1639,2.1875,0.9375,1.6625
202010,48838,"greenville, mi",*,219950,0.0732,,25,0.1364,,29,-0.2658,,24,-0.1429,-0.1429,0,,,8,,-0.7778,46,-0.2333,45,105.2332196,0.0252,0.0249,1622,-0.0158,-0.1613,239207,0.0975,0.0861,71,-0.1341,0.0143,1.84,-0.8873,1.8255
202010,48837,"grand ledge, mi",*,297550,0.0629,0.2147,27,-0.0357,,30,-0.2208,-0.3333,20,-0.2857,-0.2857,0,,,12,0.5,-0.25,49,-0.1404,0.5806,122,0.0739,0.0359,2357,0.0015,0.0884,290682,0.0647,0.0738,76,-0.1059,-0.1556,1.8148,-0.2209,1.2894
202010,48836,"fowlerville, mi",*,249950,0.0611,,14,0,,21,-0.3438,,16,0.3333,-0.2,0,,,8,,-0.6,6,0,0.5,151.4557338,-0.012,0.1259,1683,0.0151,-0.0448,262677,0.0229,0.0687,20,0,-0.5833,0.4286,0,0.3377
202010,48827,"eaton rapids, mi",,199050,-0.0827,0.2067,25,0.0417,-0.4898,49,-0.0297,-0.1009,12,-0.4,-0.25,0,,,8,,-0.6667,36,0.125,0.0286,106.7015209,-0.0843,0.0859,1722,0.0324,0.0636,215809,-0.0153,0.1636,61,0.0893,-0.2738,1.44,0.1067,0.7257
202010,48823,"east lansing, mi",,275050,-0.0262,0.1704,114,0.0088,-0.2919,56,0.0467,-0.1515,52,0.3,0.3,0,,,36,0,-0.1,63,-0.1923,0.1455,118.1565217,-0.0148,-0.0319,2309,-0.0231,0.1505,351131,-0.0022,0.053,177,-0.0733,-0.1806,0.5526,-0.1376,0.211
202010,48820,"dewitt, mi",,342050,-0.0353,0.1068,40,-0.1304,-0.403,44,0.2055,-0.3529,28,0,0.4,0,-1,,8,-0.5,-0.3333,45,0.0714,0.5517,138.75,0.0067,0.0454,2450,-0.021,-0.0049,369887,-0.0371,0.1084,85,-0.0341,-0.1146,1.125,0.212,0.6922
202010,48813,"charlotte, mi",*,174950,-0.0515,-0.0956,23,-0.2069,,52,-0.0545,-0.0095,12,-0.4,-0.5714,0,,,8,0,-0.75,48,-0.2727,0.2308,116.625,-0.0174,0.2186,1712,0.01,-0.1628,201276,0.0155,-0.0647,71,-0.2526,-0.3486,2.087,-0.1889,1.5298
202010,48801,"alma, mi",*,119950,-0.04,-0.0008,23,0.2105,,35,-0.2632,-0.4776,16,1,1,0,,,8,1,-0.5,25,-0.1935,1.7778,73.4705546,-0.0108,0.0339,1602,-0.0317,0.0602,144446,-0.0484,0.0758,48,-0.04,-0.0943,1.087,-0.5446,0.8824
202010,48768,"vassar, mi",,165050,-0.0704,0.2457,15,0.25,-0.4444,21,0.3548,-0.7439,20,0.6667,4,0,,,8,1,0,13,0.1818,0.3,105.0923077,0.1297,0.2916,1740,-0.0301,0.1262,195288,-0.0233,0.3695,28,0.2174,-0.2432,0.8667,-0.05,0.4963
202010,48763,"tawas city, mi",*,232050,0.1076,,23,-0.1481,,102,0.1148,,4,,0,0,,,4,,0,15,-0.3478,1.1429,116.6461916,-0.0099,0.0819,1712,-0.0115,0.0992,255765,-0.0181,0.1548,38,-0.24,-0.3968,0.6522,-0.1997,0.5272
202010,48762,"spruce, mi",,124950,-0.2941,0.1062,17,-0.0556,-0.0556,101,0.3557,-0.3377,0,-1,,0,,,0,-1,,3,0,2,124.8611111,0,0.1059,1344,0.0236,0.344,188270,-0.0656,0.4966,20,-0.0476,0.0526,0.1765,0.0098,0.1209
202010,48756,"prescott, mi",,94550,-0.1168,0.1117,27,0.08,-0.4255,89,0.3383,-0.0681,4,0,,0,,,0,-1,-1,5,-0.5,1.5,72.30499562,-0.1458,0.0079,1372,-0.0446,0.191,114206,-0.0851,0.055,32,-0.0857,-0.3469,0.1852,-0.2148,0.1426
202010,48755,"pigeon, mi",*,165050,-0.3109,-0.265,23,-0.2333,,97,0.4586,-0.1339,4,0,0,0,,,0,,-1,7,0.4,0.75,144.1346154,0,0.2032,1879,0.0157,0.0988,335562,-0.016,0.0651,30,-0.1429,-0.4231,0.3043,0.1377,0.221
202010,48750,"oscoda, mi",*,130150,-0.0867,,118,-0.1449,,80,-0.0698,,28,0.1667,0.75,0,,,8,-0.3333,-0.3333,22,-0.12,2.1429,106.199187,-0.041,0.0961,1300,-0.0469,-0.062,174372,-0.0662,0.0686,140,-0.1411,-0.3694,0.1864,0.0053,0.1539
202010,48740,"harrisville, mi",*,202950,0,0.1338,39,-0.1333,0.0541,270,0.4958,,0,-1,-1,0,,,0,-1,-1,5,0,0.6667,125.6571429,-0.0116,0.3112,1726,0,0.0563,202796,-0.0842,-0.1638,44,-0.12,0.1,0.1282,0.0171,0.0471
202010,48739,"hale, mi",*,170050,0.0814,,26,-0.1875,,67,0.4105,,4,-0.6667,-0.5,0,,,4,0,-0.5,19,-0.4242,1.1111,107.3076923,0.0013,0.1436,1248,0.0306,0.013,197509,0.0809,0.13,45,-0.3077,-0.4828,0.7308,-0.3005,0.6154
202010,48738,"greenbush, mi",*,119950,-0.1085,,24,-0.2,,72,0.3585,-0.3175,0,-1,,0,,,0,-1,-1,10,0.25,,73.16017316,-0.0743,-0.437,1264,-0.0247,-0.0814,130116,-0.1342,-0.3062,34,-0.1053,-0.3704,0.4167,0.15,0.4167
202010,48737,"glennie, mi",*,135050,0.0384,,13,-0.3158,,63,0.125,-0.496,0,-1,,0,,,0,,,6,0.5,2,85.14814815,0.2195,0.2063,1152,0,0.0992,139563,0.0843,-0.0935,19,-0.1739,-0.5128,0.4615,0.251,0.4075
202010,48734,"frankenmuth, mi",,329050,0.2189,0.6079,16,0.4545,-0.1111,49,-0.2033,-0.1171,4,0,-0.5,0,,,8,1,0,4,-0.3333,0,172.3499361,0.0233,0.3075,2244,0.0513,0.2202,347282,0.07,0.3109,20,0.1765,-0.0909,0.25,-0.2955,0.0278
202010,48732,"essexville, mi",,124050,-0.2091,-0.0267,14,0.4,-0.5758,24,-0.3924,-0.5152,12,0.5,0.5,0,,,8,1,-0.3333,21,0.05,0.6154,90.27699265,-0.1362,0.0069,1490,-0.1577,0.109,154580,-0.2826,-0.0584,35,0.1667,-0.2391,1.5,-0.5,1.1061
202010,48730,"east tawas, mi",*,179950,0.2001,0.1458,44,-0.0222,,82,-0.0889,-0.2775,4,-0.6667,-0.75,0,,,4,,-0.5,20,-0.1304,1.5,130.4612707,0.0068,0.1713,1275,0.0987,-0.2354,193060,0.0724,0.026,64,-0.0588,-0.1795,0.4545,-0.0566,0.3403
202010,48726,"cass city, mi",*,139950,0.3013,,15,0.25,-0.25,36,-0.3271,-0.395,12,2,,0,,,4,,,5,0,-0.2857,97.89156627,0.2814,0.5043,1456,0.04,-0.153,179121,0.0915,0.3432,20,0.1765,-0.2593,0.3333,-0.0833,-0.0167
202010,48725,"caseville, mi",*,152050,0.014,,22,-0.1538,,124,0.2984,,4,-0.5,0,0,,,4,0,0,4,0.3333,1,113.0952381,0.0563,0.014,1216,0.005,-0.0952,228350,0.0818,-0.0128,26,-0.1034,-0.4694,0.1818,0.0664,0.1393
202010,48723,"caro, mi",,112950,-0.1308,-0.0387,16,-0.2381,-0.6863,52,0.04,-0.1186,4,0,-0.6667,0,,,0,-1,-1,10,-0.2308,0,76.01713062,-0.0475,-0.1757,1700,0.0759,0.2143,144986,-0.0217,0.0148,26,-0.2353,-0.5738,0.625,0.006,0.4289
202010,48708,"bay city, mi",*,79950,-0.0752,,45,-0.0217,,32,-0.2471,,32,0,-0.1111,0,,,20,0.6667,-0.4444,73,-0.0875,1.0278,66.8785547,-0.0688,0.0639,1500,-0.0425,0.0549,152989,-0.1279,0.0267,118,-0.0635,-0.1918,1.6222,-0.1169,1.2949
202010,48706,"bay city, mi",*,129850,0.1441,,46,-0.1154,,31,0.2653,,40,-0.1667,-0.2857,0,,,16,0,-0.6,112,-0.0588,1.1538,93.8712522,0.1047,0.1034,1546,0.0703,0.0926,173162,-0.0021,0.0821,158,-0.076,-0.2178,2.4348,0.1463,2.0881
202010,48703,"au gres, mi",*,159050,-0.0031,0.2004,23,0,,70,-0.2391,-0.6237,4,-0.5,0,0,,,0,-1,-1,17,-0.2273,1.8333,112.5693161,-0.0194,0.1156,1250,-0.034,-0.1967,175986,-0.1014,-0.0771,40,-0.1111,-0.2593,0.7391,-0.2174,0.6141
202010,48661,"west branch, mi",*,179950,-0.1433,,37,0.1212,,66,-0.237,,16,0.3333,1,0,,,8,1,-0.3333,21,-0.0455,0.6154,97.12691195,0.0266,0.0112,1664,-0.0113,-0.0297,266712,0.1926,0.2291,58,0.0545,-0.4867,0.5676,-0.0991,0.4376
202010,48658,"standish, mi",*,120050,0.5016,,15,-0.1667,,113,0.3697,0.0226,8,1,,0,,,0,,,16,0.4545,1.2857,80,0.219,0.154,1440,0,0.204,137259,0.1457,0.3194,31,0.069,-0.0313,1.0667,0.4556,0.7867
202010,48657,"sanford, mi",,169950,-0.1053,0.0961,25,-0.0385,-0.1667,39,-0.5063,-0.3097,12,0,0,0,,,4,0,0,32,0.0667,0.1429,107.0878274,0.0079,0.1668,1400,-0.0968,-0.1476,230698,-0.2151,0.3647,57,0.0179,-0.0172,1.28,0.1262,0.3467
202010,48656,"saint helen, mi",*,79950,-0.0589,-0.1361,32,0,,49,-0.1091,-0.5243,8,-0.5,0,0,,,8,1,1,24,0,3.8,88.96034298,-0.0147,0.1668,980,-0.055,-0.1091,93793,-0.1285,-0.2999,56,0,-0.1765,0.75,0,0.6706
202010,48653,"roscommon, mi",*,164950,0.0997,,37,-0.2885,,52,0,,12,-0.25,-0.25,0,,,4,-0.75,-0.875,68,-0.2093,2.5789,115.2884615,0.1212,0.25,1456,-0.0521,0.0076,230446,-0.0206,0.0683,105,-0.2391,-0.467,1.8378,0.184,1.7311
202010,48651,"prudenville, mi",*,204950,0.0537,,35,-0.1463,,86,0.3984,0.2741,8,-0.5,-0.3333,0,,,8,0,0,22,-0.0833,1,101.9230769,-0.0118,0.13,1629,0.0483,0.3463,248171,-0.0724,0.6997,57,-0.1231,-0.2083,0.6286,0.0432,0.4482
202010,48650,"pinconning, mi",*,80050,-0.1351,-0.3326,13,0.0833,,24,-0.1273,-0.6903,12,,0.5,0,,,4,0,0,23,0.3529,0.9167,77.08333333,0,-0.0953,1200,0.0076,-0.2692,130599,0.0565,-0.2936,36,0.2414,-0.0526,1.7692,0.3526,1.3077
202010,48647,"mio, mi",*,85950,-0.0227,0.2819,42,-0.1064,,91,0.4444,-0.308,8,0,,0,,,0,-1,-1,21,0.6154,1.625,88.83928571,-0.0143,0.4472,1200,0,0.1257,183533,0.0022,0.7548,63,0.05,-0.1127,0.5,0.2234,0.373
202010,48642,"midland, mi",*,228050,-0.2359,,66,0.1579,,31,-0.0313,,28,-0.4615,-0.2222,0,-1,,40,2.3333,-0.3333,117,-0.025,0.7727,125.4558716,0.0039,0.1077,1650,-0.0598,-0.0725,284278,-0.0559,0.1134,183,0.0339,-0.1867,1.7727,-0.3325,1.3576
202010,48640,"midland, mi",*,189950,-0.1917,,74,0.1212,,38,0.0411,,60,0.5,0.1538,0,,,28,0.1667,-0.6316,117,0.1471,0.4268,107.7224398,-0.0396,0.1373,1768,-0.116,-0.0079,240513,-0.1443,0.0853,191,0.1369,-0.2539,1.5811,0.0356,1.1098
202010,48638,"saginaw, mi",,158050,0.1293,0.2162,21,0.05,-0.5,24,0.0435,-0.4217,16,0,-0.2,0,,,4,-0.6667,-0.75,48,0.0435,0.6,92.5,-0.04,0.1864,1546,0.0158,0.0042,193188,0.0441,0.5238,69,0.0455,-0.0417,2.2857,-0.0143,1.5714
202010,48632,"lake, mi",*,94550,-0.0776,,21,-0.3,,73,-0.1705,,4,-0.6667,-0.5,0,,,4,,-0.6667,20,-0.1304,3,87.5,-0.0037,-0.0779,1080,-0.069,-0.1176,128806,-0.087,-0.2324,41,-0.2264,-0.5,0.9524,0.1857,0.8874
202010,48629,"houghton lake, mi",*,158750,-0.0009,,52,-0.0189,,56,0.2584,,12,0.5,-0.5714,0,,,8,-0.5,-0.6667,41,-0.2264,0.9524,120.4427083,0.0419,0.2429,1254,0.045,-0.0739,193368,0.0398,0.0945,93,-0.1226,-0.38,0.7885,-0.2115,0.6257
202010,48625,"harrison, mi",*,89050,0.0071,,89,-0.043,,67,0.072,,16,-0.5556,-0.5556,0,,,16,0.3333,-0.3333,43,0.0238,1.15,84.92462312,-0.0273,0.2866,1080,0,-0.0182,142452,0.0444,0.327,132,-0.0222,-0.4407,0.4831,0.0315,0.3906
202010,48624,"gladwin, mi",*,174950,0.0288,0.0573,100,-0.1453,,82,0.1799,-0.2227,20,-0.375,0,0,,,8,-0.6667,-0.6667,46,-0.1154,1.1905,111.336333,-0.0009,0.1205,1302,-0.0426,-0.0647,225114,-0.0296,-0.1574,146,-0.1361,-0.3014,0.46,0.0156,0.3483
202010,48623,"freeland, mi",*,329950,0.0645,,41,0.1714,,25,-0.3151,,24,-0.1429,0.5,0,,,16,1,-0.5556,36,-0.1818,0.8,149.9545455,-0.0009,0.1681,2200,0.0693,0.0978,384365,0.048,0.4318,77,-0.0253,-0.2736,0.878,-0.3791,0.6455
202010,48622,"farwell, mi",,124950,-0.2538,0,25,0.1364,-0.5614,44,0.0864,-0.4359,4,-0.6667,,0,,,8,0,-0.3333,9,-0.1,2,87.5,-0.0001,-0.0744,1440,-0.0588,-0.0332,138981,-0.1397,-0.0502,34,0.0625,-0.4333,0.36,-0.0945,0.3074
202010,48618,"coleman, mi",*,124350,0.0367,-0.0785,13,0.1818,-0.3158,249,0.2357,,12,2,2,0,,,4,,0,14,-0.0667,0.2727,75.66287879,0,-0.0781,1636,0,0.061,122923,0.0086,-0.2176,27,0.0385,-0.1,1.0769,-0.2867,0.498
202010,48612,"beaverton, mi",,145950,-0.0587,0.2032,80,0.25,0.2903,51,-0.0286,-0.3419,16,0,0,0,,,8,-0.5,1,19,0,0.2667,123.115942,0.0851,0.148,1230,-0.1307,0.0389,169225,-0.048,0.1518,99,0.1928,0.2857,0.2375,-0.0594,-0.0044
202010,48610,"alger, mi",,159950,0.0316,0.2309,24,0,-0.5556,70,0.157,-0.186,8,0,,0,,,0,-1,-1,12,-0.2,0.5,106.1875,0.0644,0.0542,1450,0.0781,0.1306,176229,0.1551,0.1148,36,-0.0769,-0.4194,0.5,-0.125,0.3519
202010,48609,"saginaw, mi",*,163950,-0.0866,,38,0.1176,-0.1364,35,0.0769,-0.4891,12,-0.5,0,0,,,28,0.75,0.75,40,0.0811,0.8182,121.2378641,0.0935,0.0448,1632,-0.0735,-0.2642,290977,0.038,0.0464,78,0.0986,0.1818,1.0526,-0.0356,0.5526
202010,48604,"saginaw, mi",*,76050,-0.1545,-0.2066,17,0.2143,-0.32,59,0.4568,,4,-0.5,-0.6667,0,,,8,1,0,16,-0.2,0.3333,69.73684211,-0.0923,0.0018,1127,-0.0911,-0.1643,84509,-0.0972,-0.2818,33,-0.0294,-0.1081,0.9412,-0.4874,0.4612
202010,48603,"saginaw, mi",,239950,0.0211,0.2632,58,-0.0333,-0.42,44,0.4667,-0.2846,24,-0.25,-0.25,0,,,20,0.6667,-0.5,74,0.0423,0.3704,116.4326739,-0.0644,0.0944,1872,0.0618,0.0227,305452,0.0361,0.155,132,0.0076,-0.1429,1.2759,0.0925,0.7359
202010,48602,"saginaw, mi",*,60049,-0.0963,,46,-0.0612,,29,-0.1077,,40,0,0.4286,0,,,12,-0.4,-0.4,78,0.0986,0.6596,55.07726269,0.0079,0.2806,1250,-0.0299,0.0301,99357,-0.0673,0.4951,124,0.0333,-0.1788,1.6957,0.2467,1.2437
202010,48601,"saginaw, mi",,68550,0.0193,0.558,23,0.0952,-0.549,42,1.2105,-0.087,16,0.3333,0.3333,0,,,16,0.3333,0,28,-0.1765,0.5556,52.08333333,0.0151,0.0628,1240,-0.0263,0.0377,75150,0.0753,0.2489,51,-0.0727,-0.2609,1.2174,-0.4017,0.8645
202010,48532,"flint, mi",,129950,-0.2162,-0.0546,28,0,-0.5172,28,-0.1385,-0.513,20,0,0.25,0,,,20,0.6667,-0.2857,23,-0.0417,0.3529,92.50841751,0.0853,0.1535,1672,-0.0109,0.0868,151753,-0.0263,0.0679,51,-0.0192,-0.32,0.8214,-0.0357,0.5283
202010,48529,"burton, mi",,59950,-0.077,0.199,15,0.1538,-0.5833,45,-0.2174,-0.1429,8,-0.3333,-0.3333,0,,,4,0,-0.75,6,-0.1429,-0.25,68.05555556,-0.0144,0.3983,835,-0.0211,-0.1683,90202,-0.0356,0.6453,21,0.05,-0.5227,0.4,-0.1385,0.1778
202010,48507,"flint, mi",*,74300,0.109,,28,-0.125,,25,-0.1803,,24,-0.1429,-0.4,0,,,12,0,-0.5,25,-0.0741,0.1905,61.23919308,0.0485,0.1462,1306,0.1337,0.1426,94136,0.1065,0.1509,53,-0.1017,-0.4904,0.8929,0.0491,0.6398
202010,48506,"flint, mi",*,68050,0.6012,0.5105,26,0.1304,,30,-0.0476,-0.3103,16,-0.3333,0.3333,0,,,8,0,-0.5,25,0.0417,3.1667,65.4233871,0.3812,0.4716,1062,0.1028,0.0336,76564,0.1134,0.0557,51,0.0851,-0.2154,0.9615,-0.0819,0.8598
202010,48504,"flint, mi",,39950,0.0101,0.1431,25,0.087,-0.5968,28,0.2444,-0.5484,12,-0.25,0,0,,-1,12,2,0,16,-0.0588,0.3333,38.6969697,0.0095,0.2104,1050,-0.0929,-0.0314,48206,-0.0695,0.0904,41,0.025,-0.4459,0.64,-0.0991,0.4465
202010,48503,"flint, mi",*,70050,0.0014,,22,-0.2903,,22,-0.2281,,28,0.4,-0.125,0,,,8,0,-0.7778,24,-0.0769,0.2632,49.04791155,-0.1284,0.1624,1373,-0.0399,0.1523,79978,-0.0098,0.2617,46,-0.193,-0.5354,1.0909,0.2522,0.8534
202010,48473,"swartz creek, mi",,199550,-0.0362,0.1452,27,0.08,-0.6824,26,-0.0714,-0.3659,32,0.1429,0.1429,0,,,12,2,-0.625,26,-0.2973,0.5294,122.7313167,-0.0443,0.0884,1728,0.0198,0.076,229695,-0.0357,0.2147,53,-0.1452,-0.4804,0.963,-0.517,0.763
202010,48471,"sandusky, mi",*,129950,0,0.0236,24,-0.0769,,66,0.1478,-0.5336,8,0,0,0,,,4,0,0,13,0.1818,0.8571,83.22916667,0.0016,-0.0191,1600,0,0.0667,161222,0.1959,0.169,37,0,-0.0263,0.5417,0.1186,0.3159
202010,48469,"port sanilac, mi",*,430050,0.1345,0.3034,21,-0.0455,,105,0.2,-0.1102,0,-1,-1,0,,,0,-1,,9,-0.25,8,199.4444444,0.1036,0.2499,1960,0.0426,-0.0667,427733,0.0926,-0.0162,30,-0.1176,-0.2105,0.4286,-0.1169,0.4015
202010,48467,"port austin, mi",*,249550,-0.0109,,17,-0.1905,,97,0.2125,,0,-1,-1,0,,,0,,-1,4,-0.5,1,145.8333333,-0.0995,0.3166,1704,0,0.2754,354821,0.0365,0.8701,21,-0.2759,-0.4615,0.2353,-0.1457,0.1812
202010,48462,"ortonville, mi",*,325050,-0.0645,,22,0.0476,,22,-0.0638,,20,0.25,0,0,,,4,0,-0.8889,4,-0.4286,0.3333,170.4090909,0.0341,0.1145,1936,-0.0746,-0.0031,381399,-0.019,0.1692,26,-0.0714,-0.6338,0.1818,-0.1515,0.1377
202010,48458,"mount morris, mi",*,79950,0.025,0.1035,16,-0.2,,26,-0.0877,-0.5517,20,0.6667,1.5,0,,,8,1,-0.6,26,0.04,0.4444,71.7679558,0.0428,0.2222,1300,0.1566,-0.0399,101211,-0.0474,0.1435,42,-0.0667,-0.2632,1.625,0.375,1.1635
